unit,date,rec,time,temp,humid,wind,hi_wc,hi_wc_n,person,notes
Garza West,7/24/2023,1,12:30 a.m.,82,86,,90,1,Beltran,
Garza West,7/24/2023,2,1:30 a.m.,82,87,,90,1,Beltran,
Garza West,7/24/2023,3,2:30 a.m.,80,90,,86,1,Beltran,
Garza West,7/24/2023,4,3:30 a.m.,80,90,,86,1,Beltran,
Garza West,7/24/2023,5,4:30 a.m.,80,90,,86,1,Beltran,
Garza West,7/24/2023,6,5:30 a.m.,80,92,,86,1,Beltran,
Garza West,7/24/2023,7,6:30 a.m.,78,93,,78,,"Acosta, R",person legibility
Garza West,7/24/2023,8,7:30 a.m.,79,95,,79,,"Acosta, R",hi_wc corrected
Garza West,7/24/2023,9,8:30 a.m.,81,92,,88,1,"Acosta, R",
Garza West,7/24/2023,10,9:30 a.m.,89,77,,96,2,"Acosta, R",temp corrected
Garza West,7/24/2023,11,10:30 a.m.,88,57,,94,2,"Acosta, R",temp corrected
Garza West,7/24/2023,12,11:30 a.m.,91,51,,97,,Aleman,
Garza West,7/24/2023,13,12:30 p.m.,93,44,,97,,Vasquez,
Garza West,7/24/2023,14,1:30 p.m.,96,39,,100,,Vasquez,
Garza West,7/24/2023,15,2:30 p.m.,97,36,,100,,Vasquez,
Garza West,7/24/2023,16,3:30 p.m.,99,32,,102,,Vasquez,
Garza West,7/24/2023,17,4:30 p.m.,99,33,,102,,Vasquez,
Garza West,7/24/2023,18,5:30 p.m.,87,58,,92,,Vasquez,person corrected
Garza West,7/24/2023,19,6:30 p.m.,88,68,,98,,Topewith,person legibility
Garza West,7/24/2023,20,7:30 p.m.,91,60,,100,,Topewith,
Garza West,7/24/2023,21,8:30 p.m.,87,71,,95,,Topewith,
Garza West,7/24/2023,22,9:30 p.m.,85,77,,92,,Topewith,humid legibility
Garza West,7/24/2023,23,10:30 p.m.,83,82,,89,,Topewith,
Garza West,7/24/2023,24,11:30 p.m.,82,85,,89,,Topewith,
Garza West,7/25/2023,1,12:30 a.m.,80,90,,86,,Topewith,
Garza West,7/25/2023,2,1:30 a.m.,80,91,,86,,Topewith,
Garza West,7/25/2023,3,2:30 a.m.,78,91,,N/A,,Topewith,
Garza West,7/25/2023,4,3:30 a.m.,77,94,,N/A,,Topewith,
Garza West,7/25/2023,5,4:30 a.m.,78,95,,N/A,,Topewith,
Garza West,7/25/2023,6,5:30 a.m.,76,96,,N/A,,Topewith,
Garza West,7/25/2023,7,6:30 a.m.,77,96,,77,,"Acosta, R",humid legibility
Garza West,7/25/2023,8,7:30 a.m.,76,95,,76,,"Acosta, R",
Garza West,7/25/2023,9,8:30 a.m.,78,95,,81,,"Acosta, Ri",
Garza West,7/25/2023,10,9:30 a.m.,84,70,,90,1,"Acosta, Ri",
Garza West,7/25/2023,11,10:30 a.m.,88,56,,93,2,"Acosta, Ri","temp corrected, humid corrected"
Garza West,7/25/2023,12,11:30 a.m.,89,52,,94,,Aleman,humid corrected
Garza West,7/25/2023,13,12:30 p.m.,93,41,,96,,Cantu,person legibility
Garza West,7/25/2023,14,1:30 p.m.,95,37,,97,,Cantu,
Garza West,7/25/2023,15,2:30 p.m.,92,43,,95,,Cantu,
Garza West,7/25/2023,16,3:30 p.m.,92,43,,95,,Cantu,
Garza West,7/25/2023,17,4:30 p.m.,97,34,,101,,Cantu,temp corrected
Garza West,7/25/2023,18,5:30 p.m.,97,35,,101,,Cantu,humid corrected
Garza West,7/25/2023,19,6:30 p.m.,96,48,,107,3,"Garcia, A.",person legibility
