unit,date,rec,time,temp,humid,wind,hi_wc,hi_wc_n,person,notes
Mt. View,7/24/2023,1,12:30 a.m.,80,48,2,81,,Domonter,person legibility
Mt. View,7/24/2023,2,1:30 a.m.,77,48,2,N/A,,Domonter,
Mt. View,7/24/2023,3,2:30 a.m.,72,15,3,N/A,,Domonter,
Mt. View,7/24/2023,4,3:30 a.m.,75,57,1,N/A,,Domonter,
Mt. View,7/24/2023,5,4:30 a.m.,73,61,1,N/A,,Domonter,wind legibility
Mt. View,7/24/2023,6,5:30 a.m.,77,69,2,N/A,,Domonter,
Mt. View,7/24/2023,7,6:30 a.m.,71,69,1,N/A,,Domonter,
Mt. View,7/24/2023,8,7:30 a.m.,74,69,4,N/A,,Domonter,
Mt. View,7/24/2023,9,8:30 a.m.,81,66,4,84,1,Domonter,
Mt. View,7/24/2023,10,9:30 a.m.,86,59,6,90,1,Domonter,
Mt. View,7/24/2023,11,10:30 a.m.,90,51,5,95,1,Domonter,
Mt. View,7/24/2023,12,11:30 a.m.,94,44,5,99,2,Domonter,
Mt. View,7/24/2023,13,12:30 p.m.,97,37,5,100,3,Griffin,
Mt. View,7/24/2023,14,1:30 p.m.,99,28,1,101,3,Domonter,
Mt. View,7/24/2023,15,2:30 p.m.,101,26,5,102,3,Bradey,
Mt. View,7/24/2023,16,3:30 p.m.,101,24,8,102,3,Bradey,
Mt. View,7/24/2023,17,4:30 p.m.,102,23,8,102,3,Bradey,
Mt. View,7/24/2023,18,5:30 p.m.,101,24,7,101,3,Bradey,
Mt. View,7/24/2023,19,6:30 p.m.,100,24,8,101,3,Bradey,
Mt. View,7/24/2023,20,7:30 p.m.,97,22,6,97,3,Bradey,
Mt. View,7/24/2023,21,8:30 p.m.,94,,9,94,,Bradey,hi_wc_n corrected
Mt. View,7/24/2023,22,9:30 p.m.,94,,6,94,,Bradey,hi_wc_n corrected
Mt. View,7/24/2023,23,10:30 p.m.,92,,4,92,,Bradey,"wind corrected, hi_wc_n corrected"
Mt. View,7/24/2023,24,11:30 p.m.,84,,9,84,,Bradey,hi_wc_n corrected
Mt. View,7/25/2023,1,12:30 a.m.,84,,5,84,,Bradey,
Mt. View,7/25/2023,2,1:30 a.m.,84,,5,84,,Bradey,
Mt. View,7/25/2023,3,2:30 a.m.,84,66,6,89,,Bradey,"temp corrected, humid corrected, wind corrected, hi_wc corrected, hi_wc_n corrected"
Mt. View,7/25/2023,4,3:30 a.m.,82,70,5,86,,Bradey,"temp corrected, humid corrected, wind corrected, hi_wc corrected, hi_wc_n corrected"
Mt. View,7/25/2023,5,4:30 a.m.,80,75,Calm,84,,Bradey,"temp corrected, humid corrected, wind corrected, hi_wc corrected, hi_wc_n corrected"
Mt. View,7/25/2023,6,5:30 a.m.,79,75,4,N/A,,Bradey,"temp corrected, humid corrected, wind corrected, hi_wc corrected, hi_wc_n corrected"
Mt. View,7/25/2023,7,6:30 a.m.,76,80,6,N/A,,Owens,
Mt. View,7/25/2023,8,7:30 a.m.,77,78,5,N/A,,Owens,
Mt. View,7/25/2023,9,8:30 a.m.,82,71,4,86,,Owens,hi_wc_n corrected
Mt. View,7/25/2023,10,9:30 a.m.,86,57,7,89,1,Owens,
Mt. View,7/25/2023,11,10:30 a.m.,90,49,10,95,2,Dominguez,
Mt. View,7/25/2023,12,11:30 a.m.,92,42,12,96,2,Owens,
Mt. View,7/25/2023,13,12:30 p.m.,96,35,11,96,2,Owens,
Mt. View,7/25/2023,14,1:30 p.m.,98,32,10,98,2,Owens,hi_wc corrected
Mt. View,7/25/2023,15,2:30 p.m.,100,29,11,100,,Brodeny FB,
Mt. View,7/25/2023,16,3:30 p.m.,101,26,12,102,,Brodeny FB,
Mt. View,7/25/2023,17,4:30 p.m.,101,27,13,102,,Brodeny FB,
Mt. View,7/25/2023,18,5:30 p.m.,100,29,10,101,,Brodeny FB,
Mt. View,7/25/2023,19,6:30 p.m.,99,26,11,100,,Brodeny FB,
Mt. View,7/25/2023,20,7:30 p.m.,97,21,9,97,,Brodeny FB,
Mt. View,7/25/2023,21,8:30 p.m.,95,31,7,95,,Rodriguez SR,
Mt. View,7/25/2023,22,9:30 p.m.,90,36,3,90,,Brodeny FB,
Mt. View,7/25/2023,23,10:30 p.m.,88,39,4,88,,Brodeny FB,
Mt. View,7/25/2023,24,11:30 p.m.,87,41,4,86,,Shelton,
Mt. View,7/26/2023,1,12:30 a.m.,85,50,7,86,,Shelton,
Mt. View,7/26/2023,2,1:30 a.m.,84,56,6,86,,Shelton,
Mt. View,7/26/2023,3,2:30 a.m.,84,56,6,86,,Shelton,
Mt. View,7/26/2023,4,3:30 a.m.,81,67,4,83,,Shelton,
Mt. View,7/26/2023,5,4:30 a.m.,79,72,5,N/A,,Shelton,
Mt. View,7/26/2023,6,5:30 a.m.,79,74,4,N/A,,Shelton,
Mt. View,7/26/2023,7,6:30 a.m.,78,78,4,N/A,,Bustly,
Mt. View,7/26/2023,8,7:30 a.m.,77,78,11,N/A,,Bustly,wind legibility
Mt. View,7/26/2023,9,8:30 a.m.,79,84,14,83,1,Glover,
Mt. View,7/26/2023,10,9:30 a.m.,82,57,18,88,1,Glover,
Mt. View,7/26/2023,11,10:30 a.m.,88,54,10,93,2,Bustly,
Mt. View,7/26/2023,12,11:30 a.m.,91,43,11,97,2,Bustly,
Mt. View,7/26/2023,13,12:30 p.m.,93,42,10,99,2,Bustly,
Mt. View,7/26/2023,14,1:30 p.m.,97,31,12,100,2,Bustly,
Mt. View,7/26/2023,15,2:30 p.m.,100,30,8,101,,Shelton,
Mt. View,7/26/2023,16,3:30 p.m.,100,29,7,101,,Shelton,
Mt. View,7/26/2023,17,4:30 p.m.,100,27,9,101,,Shelton,
Mt. View,7/26/2023,18,5:30 p.m.,99,27,10,100,,Shelton,
Mt. View,7/26/2023,19,6:30 p.m.,98,28,9,99,,Shelton,
Mt. View,7/26/2023,20,7:30 p.m.,96,31,8,98,,Shelton,
Mt. View,7/26/2023,21,8:30 p.m.,92,34,7,94,,Shelton,
Mt. View,7/26/2023,22,9:30 p.m.,89,39,6,90,,Shelton,
Mt. View,7/26/2023,23,10:30 p.m.,87,42,5,89,,Domonter,
Mt. View,7/26/2023,24,11:30 p.m.,86,43,7,87,,Domonter,
Mt. View,7/27/2023,1,12:30 a.m.,85,51,9,88,,Domonter,
Mt. View,7/27/2023,2,1:30 a.m.,84,53,9,87,,Domonter,
Mt. View,7/27/2023,3,2:30 a.m.,82,62,7,86,,Domonter,
Mt. View,7/27/2023,4,3:30 a.m.,80,65,7,84,,Domonter,
Mt. View,7/27/2023,5,4:30 a.m.,79,65,6,83,,Domonter,
Mt. View,7/27/2023,6,5:30 a.m.,78,72,5,78,,Domonter,
Mt. View,7/27/2023,7,6:30 a.m.,76,77,4,,,Domonter,
Mt. View,7/27/2023,8,7:30 a.m.,77,71,8,,,Domonter,
Mt. View,7/27/2023,9,8:30 a.m.,88,52,10,89,,Domonter,
Mt. View,7/27/2023,10,9:30 a.m.,83,52,10,89,,Domonter,
Mt. View,7/27/2023,11,10:30 a.m.,90,48,10,90,,Domonter,
Mt. View,7/27/2023,12,11:30 a.m.,90,48,10,90,,Domonter,
Mt. View,7/27/2023,13,12:30 p.m.,93,41,10,95,,Valles,
Mt. View,7/27/2023,14,1:30 p.m.,95,36,9,100,,Domonter,
Mt. View,7/27/2023,15,2:30 p.m.,97,34,9,103,,Darnell,
Mt. View,7/27/2023,16,3:30 p.m.,98,32,9,104,,Darnell,
Mt. View,7/27/2023,17,4:30 p.m.,99,30,10,107,,Darnell,
Mt. View,7/27/2023,18,5:30 p.m.,99,30,10,107,,Darnell,
Mt. View,7/27/2023,19,6:30 p.m.,98,30,11,105,,Darnell,
Mt. View,7/27/2023,20,7:30 p.m.,95,29,8,96,,Darnell,
Mt. View,7/27/2023,21,8:30 p.m.,91,34,7,92,,Darnell,
Mt. View,7/27/2023,22,9:30 p.m.,88,38,6,89,,Darnell,
Mt. View,7/27/2023,23,10:30 p.m.,85,41,5,86,,Darnell,
Mt. View,7/27/2023,24,11:30 p.m.,84,44,4,85,,Shelton,
Mt. View,7/28/2023,1,12:30 a.m.,83,49,7,85,,Shelton,
Mt. View,7/28/2023,2,1:30 a.m.,82,55,8,85,,Shelton,
Mt. View,7/28/2023,3,2:30 a.m.,81,60,7,84,,Shelton,
Mt. View,7/28/2023,4,3:30 a.m.,80,64,6,83,,Shelton,
Mt. View,7/28/2023,5,4:30 a.m.,79,66,4,82,,Shelton,
Mt. View,7/28/2023,6,5:30 a.m.,77,70,4,77,,Shelton,
Mt. View,7/28/2023,7,6:30 a.m.,76,79,4,76,,Martin,
Mt. View,7/28/2023,8,7:30 a.m.,79,76,3,N/A,,Martin,
Mt. View,7/28/2023,9,8:30 a.m.,79,76,3,N/A,,Martin,humid legibility
Mt. View,7/28/2023,10,9:30 a.m.,88,55,1,80,,Martin,wind legibility
Mt. View,7/28/2023,11,10:30 a.m.,87,57,7,92,,Martin,
Mt. View,7/28/2023,12,11:30 a.m.,91,34,6,92,,Bermudez,
Mt. View,7/28/2023,13,12:30 p.m.,94,30,7,94,,Bermudez,
Mt. View,7/28/2023,14,1:30 p.m.,95,27,7,95,,Bermudez,
Mt. View,7/28/2023,15,2:30 p.m.,97,25,8,97,,Bermudez,
Mt. View,7/28/2023,16,3:30 p.m.,99,21,9,99,,Bermudez,
Mt. View,7/28/2023,17,4:30 p.m.,99,21,9,99,,Bermudez,
Mt. View,7/28/2023,18,5:30 p.m.,99,21,8,99,,Bermudez,
Mt. View,7/28/2023,19,6:30 p.m.,99,23,10,99,,Bermudez,
Mt. View,7/28/2023,20,7:30 p.m.,95,28,9,95,,Bermudez,
Mt. View,7/28/2023,21,8:30 p.m.,90,34,6,91,,Bermudez,
Mt. View,7/28/2023,22,9:30 p.m.,88,37,6,88,,Bermudez,
Mt. View,7/28/2023,23,10:30 p.m.,86,40,5,85,,Martin,
Mt. View,7/28/2023,24,11:30 p.m.,83,44,3,84,,Martin,
Mt. View,7/29/2023,1,12:30 a.m.,82,52,7,83,,Martin,
Mt. View,7/29/2023,2,1:30 a.m.,82,50,7,83,,Martin,
Mt. View,7/29/2023,3,2:30 a.m.,81,57,7,83,,Martin,humid legibility
Mt. View,7/29/2023,4,3:30 a.m.,79,55,6,81,,Martin,
Mt. View,7/29/2023,5,4:30 a.m.,78,51,5,81,,Martin,
Mt. View,7/29/2023,6,5:30 a.m.,77,61,3,N/A,,Martin,
Mt. View,7/29/2023,7,6:30 a.m.,75,65,,N/A,,Knbiak,
Mt. View,7/29/2023,8,7:30 a.m.,75,65,,N/A,,Knbiak,
Mt. View,7/29/2023,9,8:30 a.m.,78,61,,N/A,,Knbiak,
Mt. View,7/29/2023,10,9:30 a.m.,84,54,,87,1,Knbiak,
