unit,date,rec,time,temp,humid,wind,hi_wc,hi_wc_n,person,notes
Sanchez,7/24/2023,1,12:30 a.m.,80,,0,80,,"Sanchez, P.",
Sanchez,7/24/2023,2,1:30 a.m.,79,N/A,,N/A,,"Sanchez, P.",
Sanchez,7/24/2023,3,2:30 a.m.,78,N/A,,N/A,,"Sanchez, P.",
Sanchez,7/24/2023,4,3:30 a.m.,76,N/A,,N/A,,"Sanchez, P.",
Sanchez,7/24/2023,5,4:30 a.m.,75,N/A,,N/A,,"Sanchez, P.",
Sanchez,7/24/2023,6,5:30 a.m.,74,N/A,,N/A,,"Sanchez, P.",
Sanchez,7/24/2023,7,6:30 a.m.,72,N/A,,N/A,,Larave,person legibility
Sanchez,7/24/2023,8,7:30 a.m.,81,37,,80,,Larave,
Sanchez,7/24/2023,9,8:30 a.m.,86,33,,84,,Larave,
Sanchez,7/24/2023,10,9:30 a.m.,90,29,,87,,Larave,
Sanchez,7/24/2023,11,10:30 a.m.,95,27,,93,,Larave,
Sanchez,7/24/2023,12,11:30 a.m.,101,22,,100,,Larave,
Sanchez,7/24/2023,13,12:30 p.m.,100,20,,99,,Larave,
Sanchez,7/24/2023,14,1:30 p.m.,102,18,,99,,Larave,
Sanchez,7/24/2023,15,2:30 p.m.,102,18,,99,,Ortiz,
Sanchez,7/24/2023,16,3:30 p.m.,103,18,,100,,Ortiz,
Sanchez,7/24/2023,17,4:30 p.m.,105,16,,102,,Ortiz,
Sanchez,7/24/2023,18,5:30 p.m.,106,16,,98,,Ortiz,
Sanchez,7/24/2023,19,6:30 p.m.,104,17,,94,,Ortiz,
Sanchez,7/24/2023,20,7:30 p.m.,101,18,,92,,Ortiz,humid corrected
Sanchez,7/24/2023,21,8:30 p.m.,97,19,,89,,Ortiz,
Sanchez,7/24/2023,22,9:30 p.m.,94,19,,89,,Ortiz,
Sanchez,7/24/2023,23,10:30 p.m.,90,18,,86,,Gonzalez,
Sanchez,7/24/2023,24,11:30 p.m.,86,21,,82,,Gonzalez,
Sanchez,7/25/2023,1,12:30 a.m.,86,20,,82,,Gonzalez,
Sanchez,7/25/2023,2,1:30 a.m.,84,22,,81,,Gonzalez,
Sanchez,7/25/2023,3,2:30 a.m.,83,24,,80,,Gonzalez,
Sanchez,7/25/2023,4,3:30 a.m.,82,25,,80,,Gonzalez,
Sanchez,7/25/2023,5,4:30 a.m.,80,26,,78,,Gonzalez,
Sanchez,7/25/2023,6,5:30 a.m.,81,25,,79,,Gonzalez,"temp corrected, person corrected"
Sanchez,7/25/2023,7,6:30 a.m.,79,22,,78,,"Sosa, A",
Sanchez,7/25/2023,8,7:30 a.m.,80,23,,79,,"Sosa, A",
