unit,date,rec,time,temp,humid,wind,hi_wc,hi_wc_n,person,notes
Wallace Pack,7/24/2023,1,12:30 a.m.,79,77,3,N/A,,Byrd,
Wallace Pack,7/24/2023,2,1:30 a.m.,78,91,2,N/A,,Mbah,
Wallace Pack,7/24/2023,3,2:30 a.m.,75,88,2,N/A,,Mbah,
Wallace Pack,7/24/2023,4,3:30 a.m.,75,87,1,N/A,,Mbah,
Wallace Pack,7/24/2023,5,4:30 a.m.,76,87,2,N/A,,Mbah,
Wallace Pack,7/24/2023,6,5:30 a.m.,76,88,2,N/A,,Mbah,
Wallace Pack,7/24/2023,7,6:30 a.m.,74,N/A,N/A,N/A,,Hubbard,
Wallace Pack,7/24/2023,8,7:30 a.m.,77,N/A,N/A,N/A,,Hubbard,
Wallace Pack,7/24/2023,9,8:30 a.m.,83,76,5,89,1,Hubbard,
Wallace Pack,7/24/2023,10,9:30 a.m.,87,74,2,100,1,Hubbard,
Wallace Pack,7/24/2023,11,10:30 a.m.,89,65,7,100,1,Hubbard,
Wallace Pack,7/24/2023,12,11:30 a.m.,90,61,3,102,,Hubbard,hi_wc corrected
Wallace Pack,7/24/2023,13,12:30 p.m.,93,51,2,101,2,Hubbard,
Wallace Pack,7/24/2023,14,1:30 p.m.,96,41,6,101,2,Hubbard,
Wallace Pack,7/24/2023,15,2:30 p.m.,96,39,7,99,2,Diaz-Zuniga,"temp corrected, humid corrected, wind corrected"
Wallace Pack,7/24/2023,16,3:30 p.m.,99,30,6,101,3,Diaz-Zuniga,
Wallace Pack,7/24/2023,17,4:30 p.m.,100,26,5,100,3,Diaz-Zuniga,
Wallace Pack,7/24/2023,18,5:30 p.m.,100,24,5,100,3,Diaz-Zuniga,
Wallace Pack,7/24/2023,19,6:30 p.m.,99,25,5,99,2,Mbah,
Wallace Pack,7/24/2023,20,7:30 p.m.,90,53,8,96,2,Mbah,
Wallace Pack,7/24/2023,21,8:30 p.m.,86,60,7,91,2,Mbah,
Wallace Pack,7/24/2023,22,9:30 p.m.,84,66,5,90,1,Mbah,
Wallace Pack,7/24/2023,23,10:30 p.m.,84,73,7,96,1,Mbah,hi_wc corrected
Wallace Pack,7/24/2023,24,11:30 p.m.,83,75,6,90,1,Mbah,
Wallace Pack,7/25/2023,1,12:30 a.m.,82,78,5,89,1,Mbah,
Wallace Pack,7/25/2023,2,1:30 a.m.,81,82,3,86,1,Mbah,
Wallace Pack,7/25/2023,3,2:30 a.m.,79,86,1,79,1,Wenzel,
Wallace Pack,7/25/2023,4,3:30 a.m.,78,89,1,N/A,,Wenzel,
Wallace Pack,7/25/2023,5,4:30 a.m.,76,92,1,N/A,,Wenzel,
Wallace Pack,7/25/2023,6,5:30 a.m.,75,92,2,N/A,,Wenzel,
Wallace Pack,7/25/2023,7,6:30 a.m.,76,93,2,N/A,,Etuk,
Wallace Pack,7/25/2023,8,7:30 a.m.,78,92,3,N/A,,Etuk,
Wallace Pack,7/25/2023,9,8:30 a.m.,82,85,3,90,1,Etuk,
Wallace Pack,7/25/2023,10,9:30 a.m.,84,78,7,93,2,Etuk,
Wallace Pack,7/25/2023,11,10:30 a.m.,85,72,6,94,2,Etuk,
Wallace Pack,7/25/2023,12,11:30 a.m.,90,59,6,99,2,Etuk,
Wallace Pack,7/25/2023,13,12:30 p.m.,93,49,6,99,2,Etuk,
Wallace Pack,7/25/2023,14,1:30 p.m.,95,52,4,99,2,Etuk,
Wallace Pack,7/25/2023,15,2:30 p.m.,95,36,6,96,2,Etuk,
Wallace Pack,7/25/2023,16,3:30 p.m.,97,32,6,97,2,Etuk,temp corrected
Wallace Pack,7/25/2023,17,4:30 p.m.,98,30,7,105,3,Etuk,
Wallace Pack,7/25/2023,18,5:30 p.m.,98,32,7,105,3,Etuk,
Wallace Pack,7/25/2023,19,6:30 p.m.,96,39,7,99,2,Wenzel,
Wallace Pack,7/25/2023,20,7:30 p.m.,91,50,6,95,2,Wenzel,
Wallace Pack,7/25/2023,21,8:30 p.m.,88,52,3,92,2,Wenzel,
Wallace Pack,7/25/2023,22,9:30 p.m.,85,60,6,89,2,Wenzel,
Wallace Pack,7/25/2023,23,10:30 p.m.,84,64,5,88,1,Wenzel,
Wallace Pack,7/25/2023,24,11:30 p.m.,83,70,5,87,1,Wenzel,
Wallace Pack,7/26/2023,1,12:30 a.m.,81,76,4,85,1,Wenzel,
Wallace Pack,7/26/2023,2,1:30 a.m.,79,81,4,N/A,N/A,Mbah,
Wallace Pack,7/26/2023,3,2:30 a.m.,79,84,4,N/A,N/A,Mbah,
Wallace Pack,7/26/2023,4,3:30 a.m.,78,86,5,N/A,N/A,Mbah,
Wallace Pack,7/26/2023,5,4:30 a.m.,77,90,5,N/A,N/A,Mbah,
